Code fournisseur;libelle fournisseur;num article interne;type web;libelle article;code groupe;libelle groupe;code famille;libelle famille;code sous famille;libelle sous famille;collection;modele;matiere;couleur;divers;photo;matiere interne;couleur interne;divers interne;ligne produit;libelle taille;quantite;gencod interne;gencod fournisseur;pvttc;pvpromo;code tva;taux tva;date creation;date modification;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLEND;blend dk company vejle as;005040573;1;;1;HOMME;2;CHEMISES HOMME;1;CHEMISES ML HOMME;H22;20714963;CARREA;MAR/BO;;;;;;;3XL;0;9005040573072;;49.99;49.99;1;20;20220912;20221226
BLEND;blend dk company vejle as;005040573;1;;1;HOMME;2;CHEMISES HOMME;1;CHEMISES ML HOMME;H22;20714963;CARREA;MAR/BO;;;;;;;4XL;0;9005040573089;;49.99;49.99;1;20;20220912;20221226
BLEND;blend dk company vejle as;005040573;1;;1;HOMME;2;CHEMISES HOMME;1;CHEMISES ML HOMME;H22;20714963;CARREA;MAR/BO;;;;;;;5XL;0;9005040573096;;49.99;49.99;1;20;20220912;20221226
BLU RO;blu royal srl;005042507;1;;2;FEMME;2;HAUT FEMME;0;CHEMISIERS;H22;5181-D8;VELOUR;NOIRE;;;;;;;TU;1;9005042507013;;39.99;39.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042508;1;;2;FEMME;2;HAUT FEMME;0;CHEMISIERS;H22;5181-D8;VELOUR;VERTE;;;;;;;TU;1;9005042508010;;39.99;39.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042511;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;5182-D8;;NOIR;;;;;;;TU;1;9005042511010;;29.99;29.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042512;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;5182-D8;;VERT;;;;;;;TU;1;9005042512017;;29.99;29.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042505;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;A5069-A6;VELOUR;VERT;;;;;;;TU;1;9005042505019;;59.99;59.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042497;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;H0237;PLISSÉ;NOIRE;;;;;;;TU;1;9005042497017;;39.99;39.99;1;20;20221116;20221226
BLU RO;blu royal srl;005042495;1;;2;FEMME;2;HAUT FEMME;0;CHEMISIERS;H22;H1324R11;ZÉBRÉ;NOIBLA;;;;;;;TU;1;9005042495013;;29.99;29.99;1;20;20221116;20221226
BLUED;BLUED SOUL;005038416;1;;2;FEMME;1;PETITS HAUTS FEMME;6;DEBARDEUR;H22;20596;;BLANC;;;;;;;TU;1;9005038416015;;19.99;19.99;1;20;20220723;20221226
BLUED;BLUED SOUL;005039440;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;29721;IMPRI;NOIR;;;;;;;TU;1;9005039440019;;69.99;69.99;1;20;20220818;20221226
BLUED;BLUED SOUL;005037538;1;;2;FEMME;5;JUPE-ROBE FEMME;1;ROBES FEMME;H22;32279;ZEBRE;NOIR;;;;;;;TU;1;9005037538015;;34.99;34.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005038420;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;92721;IMPRIM;MARRON;;;;;;;TU;1;9005038420012;;49.99;49.99;1;20;20220723;20221226
BLUED;BLUED SOUL;005038423;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;92721;IMPRIM;NOIR;;;;;;;TU;1;9005038423013;;49.99;49.99;1;20;20220723;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;XS;0;9005037537018;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;XS-S;0;9005037537025;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;S;0;9005037537032;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;S-M;1;9005037537049;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;M;0;9005037537056;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;M-L;1;9005037537063;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;L;0;9005037537070;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;L-XL;0;9005037537087;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;XL;0;9005037537094;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;XL2X;0;9005037537100;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037537;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;G5106;BOUTON;BLANC;;;;;;;2XL;0;9005037537117;;39.99;39.99;1;20;20220704;20221226
BLUED;BLUED SOUL;005037542;1;;2;FEMME;5;JUPE-ROBE FEMME;0;JUPES FEMME;H22;G6005;ECRU;NOIR;;;;;;;TU;1;9005037542012;;29.99;29.99;1;20;20220704;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;36;1;9005034760013;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;37;0;9005034760020;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;38;0;9005034760037;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;39;0;9005034760044;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;40;0;9005034760051;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034760;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;5;CHAUSSURE COMPENSEE;E22;M2399;;NOIR;;;;;;;41;0;9005034760068;;39.99;39.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;36;0;9005034764011;;29.99;29.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;37;0;9005034764028;;29.99;29.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;38;1;9005034764035;;29.99;29.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;39;0;9005034764042;;29.99;29.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;40;0;9005034764059;;29.99;29.99;1;20;20220405;20221226
BREAK;break stil slu;005034764;1;;5;CHAUSSURES;1;CHAUSSURES FEMME;3;SANDALES FEMME;E22;M2461;;DORÉ;;;;;;;41;0;9005034764066;;29.99;29.99;1;20;20220405;20221226
BROOKL;BROOLIN 26;005040526;1;;2;FEMME;1;PETITS HAUTS FEMME;7;TUNIQUE;H22;83215;IMPRI;MULTIC;;;;;;;TU;1;9005040526016;;49.99;49.99;1;20;20220909;20221226
BROOKL;BROOLIN 26;005032593;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;E22;943008;SATINÉ;CAMEL;;;;;;;TU;1;9005032593019;;39.99;39.99;1;20;20220209;20221226
CARLA;CARLA GIANNINI;005016793;1;;2;FEMME;3;MAILLE FEMME;3;PULL FEMME;H20;1914;ÉTOILE;BEIGE;;;;;;;TU;1;9005016793015;;34.99;34.99;1;20;20200930;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XS;0;9005038959017;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XS-S;0;9005038959024;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;S;0;9005038959031;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;S-M;1;9005038959048;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;M;0;9005038959055;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;M-L;1;9005038959062;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;L;0;9005038959079;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;L-XL;0;9005038959086;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XL;0;9005038959093;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;XL2X;0;9005038959109;;49.99;49.99;1;20;20220804;20221226
CARLAE;carla et co;005038959;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;7773;;NOIR;;;;;;;2XL;0;9005038959116;;49.99;49.99;1;20;20220804;20221226
CHEZ F;CHEZ FOLIES;005039980;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;22481;POCHE;KAKI;;;;;;;TU;1;9005039980010;;34.99;34.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;XS;0;9005039996011;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;S;1;9005039996028;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;M;0;9005039996035;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;L;1;9005039996042;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;XL;0;9005039996059;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039996;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;BEIGE;;;;;;;XXL;0;9005039996066;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;XS;0;9005039998015;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;S;1;9005039998022;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;M;0;9005039998039;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;L;1;9005039998046;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;XL;0;9005039998053;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039998;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;25019;SM;KAKI;;;;;;;XXL;0;9005039998060;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;XS;0;9005039988016;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;XS-S;0;9005039988023;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;S;1;9005039988030;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;S-M;0;9005039988047;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;M;0;9005039988054;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;M-L;0;9005039988061;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;L;0;9005039988078;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;L-XL;0;9005039988085;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;XL;0;9005039988092;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;XL2X;0;9005039988108;;29.99;29.99;1;20;20220829;20221226
CHEZ F;CHEZ FOLIES;005039988;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;P105;;NOIR;;;;;;;2XL;0;9005039988115;;29.99;29.99;1;20;20220829;20221226
CHIC M;chic moda;005040037;1;;9;ACCESSOIRES;3;DIVERS;7;CASQUETTE;H22;CASQUETT;;KAKI;;;;;;;TU;1;9005040037017;;14.99;14.99;1;20;20220830;20221226
CHIC M;chic moda;005040043;1;;8;DIVERS;9;DIVERS;2;CHAPEAU;H22;HB-7143;CHAINE;NOIR;;;;;;;TU;1;9005040043018;;24.99;24.99;1;20;20220830;20221226
CHIC M;chic moda;005040044;1;;8;DIVERS;9;DIVERS;2;CHAPEAU;H22;HB-7143;CHAINE;VERT;;;;;;;TU;1;9005040044015;;24.99;24.99;1;20;20220830;20221226
CINNAM;CINNAMON;005038746;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;H22;205530;BRILLA;KAKI;;;;;;;TU;1;9005038746013;;44.99;44.99;1;20;20220803;20221226
CINNAM;CINNAMON;005043362;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;H22;AC0269;MOUCHE;CAMEL;;;;;;;TU;1;9005043362017;;39.99;39.99;1;20;20221202;20221226
CINNAM;CINNAMON;005043364;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;H22;AC0592;IRISÉE;NOIR;;;;;;;TU;1;9005043364011;;39.99;39.99;1;20;20221202;20221226
CINNAM;CINNAMON;005043363;1;;9;ACCESSOIRES;2;MAROQUINERIE;4;POCHETTE;H22;AC0592;IRISÉE;TAUPE;;;;;;;TU;1;9005043363014;;39.99;39.99;1;20;20221202;20221226
CINNAM;CINNAMON;005038758;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;ANSE;ECRU;NOIR;;;;;;;TU;1;9005038758016;;24.99;24.99;1;20;20220803;20221226
CINNAM;CINNAMON;005038757;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;ANSE;ECRU;VE/MAR;;;;;;;TU;1;9005038757019;;24.99;24.99;1;20;20220803;20221226
CINNAM;CINNAMON;005038759;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;ANSE;LEOPAR;BEIGE;;;;;;;TU;1;9005038759013;;24.99;24.99;1;20;20220803;20221226
CINNAM;CINNAMON;005038760;1;;9;ACCESSOIRES;3;DIVERS;0;DIVERS;H22;ANSE;ZEBRE;VE/ROS;;;;;;;TU;1;9005038760019;;24.99;24.99;1;20;20220803;20221226
CINNAM;CINNAMON;005025109;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;H21;CEINTURE;;MARRON;;;;;;;TU;1;9005025109012;;29.99;29.99;1;20;20210721;20221226
CINNAM;CINNAMON;005033213;1;;9;ACCESSOIRES;0;ACCESSOIRES TEXTILE;4;CEINTURES FEMME;E22;TX604;;BEIGE;;;;;;;TU;1;9005033213015;;12.99;12.99;1;20;20220223;20221226
CLARAH;clara h;005040810;1;;2;FEMME;3;MAILLE FEMME;6;GILET FEMME;H22;SH307;LA;NOIR;;;;;;;TU;1;9005040810016;;49.99;49.99;1;20;20220921;20221226
CLAURE;claure;005038876;1;;2;FEMME;1;PETITS HAUTS FEMME;4;CHEMISIER;H22;90862;TIEDIE;KA/NOI;;;;;;;TU;1;9005038876017;;44.99;44.99;1;20;20220804;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;XS;0;9005042765017;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;XS-S;0;9005042765024;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;S;0;9005042765031;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;S-M;1;9005042765048;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;M;0;9005042765055;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;M-L;1;9005042765062;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;L;0;9005042765079;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;L-XL;0;9005042765086;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;XL;0;9005042765093;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;XL2X;0;9005042765109;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042765;1;;2;FEMME;0;PIECES A MANCHES FEMME;1;VESTES FEMME;H22;0976;IMPRI;VERT;;;;;;;2XL;0;9005042765116;;69.99;69.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXXS;0;9005042763020;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXS;0;9005042763037;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXS/;0;9005042763044;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XS;0;9005042763051;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XS/S;0;9005042763068;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;S;0;9005042763075;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;S/M;1;9005042763082;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;M;0;9005042763099;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;M/L;1;9005042763105;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;L;0;9005042763112;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;L/XL;0;9005042763129;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XL;0;9005042763136;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXL;0;9005042763143;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXL/;0;9005042763150;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042763;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VERT;;;;;;;XXXL;0;9005042763167;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;XXXS;0;9005042762023;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;XXS;0;9005042762030;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;XXS/;0;9005042762047;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;XS;0;9005042762054;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;XS/S;0;9005042762061;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;S;0;9005042762078;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;S/M;1;9005042762085;;59.99;59.99;1;20;20221118;20221226
CORSO;CORSO FIRENZE;005042762;1;;2;FEMME;4;PANTALONS FEMME;8;PANTALON FEMME;H22;1029;IMPRI;VIOLET;;;;;;;M;0;9005042762092;;59.99;59.99;1;20;20221118;20221226
